id,nome,sobrenome,email,cpf,telefone,rua,bairro,cidade,estado,cep,data_de_nascimento,produto,restringido,bloqueado,user_agent,device,imei,ip,busca_email_nome,busca_email_sobrenome,busca_email_ip,busca_email_telefone,busca_email_endereco,busca_ip_telefone,busca_ip_nome,busca_telefone_nome,contas_por_email,contas_por_cpf,contas_por_imei,contas_por_ip,fraude
6126,Vinicius,Cunha,vinicius.cunha@hotmail.com,96503714270,5531989293056,Rua Walkiria Val,Olímpico,Londrina,PR,86056150,1988-02-29,Globoplay,false,false,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/4.0),desktop,,200.41.234.131,167,86,102,155,108,172,56,105,1,1,,1,false
1354,Vinicius,da Cunha,vinicius.dacunha@globo.com,,5521975447583,Rua Doutor Maurício Cardoso - de 471/472 a 949/950,Centro,Sapiranga,RS,93800150,1982-10-18,Globo Mais,false,false,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_2 rv:4.0; om-KE) AppleWebKit/531.3.4 (KHTML, like Gecko) Version/5.0.3 Safari/531.3.4",mobile,552197544758390,99.80.203.56,56,132,143,137,174,86,148,44,1,,1,1,false
4177,Vinicius,da Luz,vinicius.daluz@gmail.com,9842716350,5551951952097,Rua Aloísio Wippel,Velha Central,Blumenau,SC,89040280,2001-04-22,Globoplay + canais ao vivo,false,false,Mozilla/5.0 (Android 2.3.2; Mobile; rv:32.0) Gecko/32.0 Firefox/32.0,mobile,555195195209793,19.118.85.46,91,182,63,180,158,65,100,160,1,1,1,1,false
9687,Vinicius,da Luz,vinicius.daluz@yahoo.com,79105623812,5561944973593,,,,,,2006-03-19,Premiere,false,false,Opera/8.64.(Windows NT 5.1; byn-ER) Presto/2.9.165 Version/11.00,desktop,,20.230.108.209,45,111,109,107,108,159,90,162,1,1,,1,false
6792,Vinicius,da Mata,vinicius.damata@globo.com,21908364505,,,,,,,2011-06-28,Cartola PRO,false,false,Opera/8.62.(X11; Linux x86_64; crh-UA) Presto/2.9.166 Version/12.00,mobile,557193418996633,185.12.121.175,160,58,164,171,53,125,33,119,1,1,1,1,false
2106,Vinicius,da Mata,vinicius.damata@yahoo.com,51032896442,5541994499677,,,,,,1992-02-26,Combate,false,false,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/8726-07-15 16:10:16 Firefox/8.0,mobile,554199449967777,44.159.131.223,175,49,94,142,66,104,88,74,1,1,1,1,false
4674,Vinicius,da Paz,vinicius.dapaz@outlook.com,96310785230,,Rua Cícero de Lima,Jardim Canadá,Uberaba,MG,38057711,1987-06-24,,false,false,Opera/9.93.(Windows CE; bn-IN) Presto/2.9.189 Version/12.00,desktop,,173.7.65.244,59,125,124,114,80,176,41,77,1,1,,1,false
1760,Vinicius,Fogaça,vinicius.fogaa@hotmail.com,91560483784,5561903390895,Rua Madre Emília Riquelme,Sítio Cercado,Curitiba,PR,81900250,1982-09-11,Globoplay e Telecine,false,true,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; fi-FI) AppleWebKit/532.38.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6532.38.4",mobile,556190339089507,89.192.103.38,199,106,182,31,172,154,53,43,1,1,1,1,false
5663,Vinicius,Fogaça,vinicius.fogaa@outlook.com,39075812612,,Rua Jurema Alves Mendes,Jardim Samambaia,Paranaguá,PR,83212529,1976-05-28,,false,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/12.4c8174.0 Mobile/85W919 Safari/535.0",mobile,556196797259599,123.38.77.26,145,103,190,177,131,40,67,40,1,1,1,1,false
9198,Vinicius,Freitas,vinicius.freitas@gmail.com,95437026161,5521995847952,,,,,,1996-11-10,,false,false,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; byn-ER) AppleWebKit/534.26.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6534.26.7",mobile,552199584795258,185.118.32.164,50,85,32,81,46,196,75,74,1,1,1,1,false
1998,Vinicius,Gomes,vinicius.gomes@bol.com,,5541970692466,Travessa C-2,Eldorado,Contagem,MG,32310310,2006-07-04,,false,false,Opera/8.84.(X11; Linux x86_64; as-IN) Presto/2.9.161 Version/12.00,mobile,554197069246670,154.196.84.48,192,70,148,156,48,170,123,151,1,,1,1,false
7071,Vinicius,Gonçalves,vinicius.gonalves@hotmail.com,41967028303,5511924859927,Rua Mirai (Lot. Ana Albuquerque),Ana de Albuquerque,Igarassu,PE,53630400,1994-03-06,Deezer Premium,false,false,Mozilla/5.0 (Windows 98; Win 9x 4.90; byn-ER; rv:1.9.2.20) Gecko/7680-02-01 00:39:34 Firefox/10.0,desktop,,220.132.28.47,40,99,111,149,194,95,72,39,1,1,,1,false
9003,Vinicius,Jesus,vinicius.jesus@outlook.com,10786493593,,Rua São Raimundo Nonato,Jardim São Sebastião,Mauá,SP,9330310,1974-06-03,discovery +,false,false,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/5.0),desktop,,134.70.131.251,79,163,99,76,196,44,90,126,1,1,,1,false
671,Vinicius,Jesus,vinicius.jesus@yahoo.com,26413859709,5581933460150,Rua Waldemir Ribeiro Gomes,Renascer,Cabedelo,PB,58108359,1967-11-11,Cartola PRO,false,false,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_8; rv:1.9.4.20) Gecko/4409-10-30 09:41:31 Firefox/3.8,mobile,558193346015067,130.117.51.144,139,35,91,176,135,113,134,61,1,1,1,1,false
5293,Vinicius,Melo,vinicius.melo@outlook.com,35461290752,,Rua João Budel,Butiatuvinha,Curitiba,PR,82400400,1994-11-07,Globoplay e Telecine,false,false,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/5.0),desktop,,25.19.22.224,46,103,44,123,36,112,144,86,1,1,,1,false
2700,Vinicius,Monteiro,vinicius.monteiro@hotmail.com,53264908115,5561983564648,,,,,,1999-09-18,Globoplay + canais ao vivo e Disney +,false,false,Opera/9.29.(X11; Linux i686; lb-LU) Presto/2.9.175 Version/11.00,mobile,556198356464867,181.21.104.64,150,45,80,183,126,48,197,83,1,1,1,1,false
3552,Vinicius,Moreira,vinicius.moreira@outlook.com,30679584110,5521951639628,Rua Arnaldo de Sá Mota (Jd Irmã Branca),Jardim Cristina,Belford Roxo,RJ,26196310,1982-12-29,Globoplay e discovery +,false,false,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/4.0),desktop,,25.237.244.63,147,178,194,87,150,191,86,62,1,1,,1,false
5555,Vinicius,Nunes,vinicius.nunes@outlook.com,,,Rua Visconde do Rio Branco - de 2093/2094 a 2769/2770,Centro,Cascavel,PR,85801240,1988-08-12,Globoplay e discovery +,false,false,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_2 rv:6.0; si-LK) AppleWebKit/531.24.4 (KHTML, like Gecko) Version/5.0.2 Safari/531.24.4",mobile,558490495628025,150.224.35.112,75,102,140,132,124,105,71,63,1,,1,1,false
2665,Vinicius,Rezende,vinicius.rezende@sales.com,94587102601,5511915051434,Rua da Aciar,Castelo Branco,Resende,RJ,27536310,1968-01-10,Giga Gloob,false,false,Opera/8.88.(Windows CE; ca-IT) Presto/2.9.163 Version/11.00,desktop,,197.225.172.81,43,114,59,149,147,45,104,99,1,1,,1,false
3639,Vinicius,Rocha,vinicius.rocha@gmail.com,35106927803,,Beco Um (Est Furnas),Vila Nova,Porto Alegre,RS,91740524,2010-08-20,Globoplay,false,false,Opera/8.78.(X11; Linux i686; my-MM) Presto/2.9.164 Version/10.00,mobile,552198225740350,208.120.136.95,96,123,132,50,116,90,64,166,1,1,1,1,false
3960,Vinicius,Viana,vinicius.viana@outlook.com,,,Beco I,Ribeirão do Lipa,Cuiabá,MT,78048184,1975-05-24,Globoplay e Starzplay,false,false,Opera/9.83.(X11; Linux i686; wae-CH) Presto/2.9.185 Version/12.00,mobile,558496053851362,146.230.29.141,139,101,86,32,81,74,134,40,1,,1,1,false
3254,Luiz Felipe,Rodrigues,vinicius04@example.org,69541732070,,Rua Rio Madeira,Loteamento Batel,Maringá,PR,87043433,1998-10-09,,false,false,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/5.0),desktop,,196.104.168.10,16,16,8,8,12,11,4,15,1,1,,1,true
1653,Manuela,da Rocha,viniciusalves@example.com,30689712413,5581984648380,Rua 19.186,Giardino San Marco,Maringá,PR,87076147,1962-10-15,Globoplay + canais ao vivo e Telecine,false,false,Opera/9.63.(X11; Linux i686; csb-PL) Presto/2.9.166 Version/11.00,mobile,558198464838042,69.84.197.114,10,8,5,13,19,8,1,1,1,1,1,1,true
9969,Ana Clara,Sales,vitor-gabriel60@example.net,4561289720,5531949175747,,,,,,1991-09-05,Premiere,false,false,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/5.1),desktop,,191.187.184.30,8,18,16,3,4,8,10,13,1,1,,1,true
7879,Maria Alice,da Mota,vitor-hugo71@example.org,79124086576,,,,,,,1972-11-12,Disney +,false,false,Mozilla/5.0 (Windows 95; mi-NZ; rv:1.9.1.20) Gecko/8519-12-13 17:22:12 Firefox/8.0,desktop,,209.207.43.39,17,11,16,2,10,3,18,0,1,2,,1,true
6915,Vitor,Alves,vitor.alves@bol.com,,5561927659166,Rua Siriri,Santo Antônio,Aracaju,SE,49061035,1979-11-17,Giga Gloob,false,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) FxiOS/16.2t1744.0 Mobile/24I921 Safari/536.2",mobile,556192765916666,195.3.235.197,99,86,73,189,154,64,88,88,1,,1,1,false
6129,Vitor,Barros,vitor.barros@das.br,79145280304,,Rua Pedro Paulo,Nossa Senhora da Apresentação,Natal,RN,59115500,1970-05-23,Globoplay e Disney +,false,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/21.0.878.0 Mobile/64B201 Safari/535.2",mobile,552195188373419,50.108.183.133,98,169,63,71,60,76,118,74,1,1,1,1,false
8961,Vitor,Campos,vitor.campos@globo.com,7458321644,,,,,,,1981-02-16,,false,false,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/5.0),desktop,,181.50.55.79,141,82,82,107,35,107,63,37,1,1,,1,false
1052,Vitor,Cardoso,vitor.cardoso@gmail.com,86453709139,,Avenida Goiás nº 11 - Usina Guaxuma ,,Coruripe,AL,57230991,1961-12-26,Combate,false,false,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_8 rv:2.0; os-RU) AppleWebKit/533.24.4 (KHTML, like Gecko) Version/4.0.2 Safari/533.24.4",mobile,558195282390594,210.141.163.230,125,54,51,142,109,169,62,175,1,1,1,1,false
2946,Vitor,Cardoso,vitor.cardoso@outlook.com,61407582380,,EQ 10/11,Setor Leste (Gama),Brasília,DF,72450105,1974-03-29,discovery +,true,false,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/42.0.801.0 Mobile/02D501 Safari/535.2",mobile,557191180013447,61.192.144.151,179,125,100,87,53,161,167,61,1,1,1,1,false
7885,Vitor,Correia,vitor.correia@bol.com,62015379886,5511942910072,,,,,,1979-09-29,Starzplay,true,true,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/533.28.1 (KHTML, like Gecko) Version/5.0.2 Safari/533.28.1",desktop,,5.238.184.55,134,192,115,53,186,38,194,83,1,1,,1,false
5673,Vitor,Costa,vitor.costa@yahoo.com,16342057826,5551956668758,,,,,,2006-06-26,Globoplay e Telecine,false,false,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/5.1),desktop,,192.37.46.77,94,86,174,119,190,86,84,127,1,1,,1,false
4730,Vitor,da Rosa,vitor.darosa@gmail.com,87403965256,,Rua José Sutti,Jardim Maria de Fátima,Várzea Paulista,SP,13225080,1991-08-26,Globoplay + canais ao vivo e Telecine,false,false,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/3.1),desktop,,223.133.177.114,129,144,53,34,147,112,48,187,1,1,,1,false
7041,Vitor,das Neves,vitor.dasneves@yahoo.com,,,Rua J,Vila Lucy,Goiânia,GO,74320150,2009-05-16,Globoplay,false,false,Mozilla/5.0 (Windows 98; Win 9x 4.90; vi-VN; rv:1.9.2.20) Gecko/3264-11-16 11:50:38 Firefox/3.6.18,desktop,,219.247.150.26,57,67,75,124,166,56,83,138,1,,,1,false
8309,Vitor,Fogaça,vitor.fogaa@gmail.com,,5584904028993,Rua Waldemiro Holowka,São Sebastião,União da Vitória,PR,84604775,2000-07-31,Cartola PRO,false,false,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/55.0.842.0 Safari/532.2",mobile,558490402899347,145.81.157.161,36,156,51,199,167,195,150,82,1,,1,1,false
9468,Vitor,Freitas,vitor.freitas@bol.com,92467381013,,Rua Manoel Chimentão,Umbará,Curitiba,PR,81930083,1998-11-25,,false,false,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/3.0),desktop,,82.205.97.104,171,198,149,161,122,192,131,99,1,1,,1,false
5033,Vitor,Lima,vitor.lima@hotmail.com,50128467967,5541940012333,Quadra 7 Conjunto D,Paranoá,Brasília,DF,71570704,1969-05-18,,false,false,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8 rv:2.0; fur-IT) AppleWebKit/534.24.1 (KHTML, like Gecko) Version/4.0.4 Safari/534.24.1",mobile,554194001233387,147.34.4.232,163,46,56,155,88,123,151,95,1,1,1,1,false
6482,Vitor,Mendes,vitor.mendes@bol.com,80356792102,5584904174535,Rua Mógno,Jardim dos Ipês,Anápolis,GO,75072110,1989-03-24,,false,false,Opera/8.45.(Windows NT 6.0; li-BE) Presto/2.9.177 Version/10.00,desktop,,165.104.242.236,186,171,78,97,114,155,67,40,1,1,,1,false
262,Vitor,Monteiro,vitor.monteiro@gmail.com,8195237479,5551963150275,Rua Campos Sales,Parque João Braz - Cidade Industrial,Goiânia,GO,74483150,1967-12-04,Globoplay + canais ao vivo e Telecine,true,false,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_0 rv:5.0; ru-UA) AppleWebKit/534.22.2 (KHTML, like Gecko) Version/5.0.3 Safari/534.22.2",mobile,555196315027503,212.249.190.218,36,122,43,140,110,188,57,52,1,1,1,1,false
7861,Vitor,Moura,vitor.moura@gmail.com,78260913496,,Rua Padre Francisco Manoel Malachias,Vila Santa Maria (Vila Xavier),Araraquara,SP,14810054,2001-05-16,Deezer Premium,false,false,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/7566-07-12 07:28:50 Firefox/9.0,mobile,552194746439226,104.119.161.82,143,67,70,64,53,62,99,121,1,1,1,1,false
7212,Vitor,Novaes,vitor.novaes@globo.com,97480263104,5531931624730,,,,,,1999-07-20,,false,false,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6; rv:1.9.5.20) Gecko/7083-11-14 05:20:13 Firefox/13.0,mobile,553193162473015,55.186.19.181,132,146,69,77,54,31,37,145,1,1,1,1,false
455,Vitor,Nunes,vitor.nunes@gmail.com,,,Rua Sucupira,Cará-cará,Ponta Grossa,PR,84033420,1985-01-03,,false,false,"Mozilla/5.0 (Linux; Android 4.2.1) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/22.0.898.0 Safari/534.2",mobile,554195477495301,134.8.59.206,52,89,115,136,149,90,80,179,1,,1,1,false
7201,Vitor,Peixoto,vitor.peixoto@hotmail.com,29037645810,5551923220664,,,Nossa Senhora do Livramento (Monsenhor Tabosa),CE  - Distrito,63790000,1965-07-16,,false,false,Mozilla/5.0 (Windows NT 5.2; ko-KR; rv:1.9.0.20) Gecko/9264-01-17 16:45:08 Firefox/3.8,desktop,,128.212.163.127,88,63,61,36,135,153,48,175,1,1,,1,false
4311,Vitor,Pinto,vitor.pinto@outlook.com,,,Rua Manoel Coelho,Lagoa,Belo Horizonte,MG,31578240,2001-04-21,Globoplay e Starzplay,true,false,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_4 rv:4.0; wa-BE) AppleWebKit/535.23.7 (KHTML, like Gecko) Version/5.0 Safari/535.23.7",mobile,555197114410064,79.200.13.48,145,100,53,166,105,55,113,82,1,,1,1,false
4381,Vitor,Pires,vitor.pires@hotmail.com,,,Estrada da Branquinha - até 1448/1449,Martinica,Viamão,RS,94455000,2008-05-09,Globoplay + canais ao vivo e Telecine,false,false,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; hi-IN) AppleWebKit/532.3.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6532.3.2",mobile,558497887291148,164.115.87.244,173,45,122,157,46,197,44,41,1,,1,1,false
1239,Vitor,Rezende,vitor.rezende@yahoo.com,,5541924091226,,,,,,1980-07-13,,false,false,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; ms-MY) AppleWebKit/533.20.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6533.20.6",mobile,554192409122632,145.186.240.165,140,137,89,58,88,194,93,117,1,,1,1,false
8864,Vitor,Ribeiro,vitor.ribeiro@gmail.com,43061528989,5541949209180,Rua Fernando de Araujo Góes,Pernambués,Salvador,BA,41100200,1963-03-01,,false,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/12.1n6480.0 Mobile/10E263 Safari/535.2",mobile,554194920918050,188.239.82.113,195,180,61,77,172,37,111,139,1,1,1,1,false
5375,Augusto,Barros,vitor42@example.com,,,Rua A (Cj Icuí Guajará),Icuí-Guajará,Ananindeua,PA,67125290,1966-02-12,,false,false,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/3.0),desktop,,154.155.69.205,5,9,4,10,12,5,11,18,1,,,2,true
1409,Vitor Gabriel,Almeida,vitorgabriel.almeida@hotmail.com,,5551933685170,,,,,,1992-01-28,Globoplay + canais ao vivo,false,false,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_2 rv:3.0; hne-IN) AppleWebKit/531.2.5 (KHTML, like Gecko) Version/4.0.2 Safari/531.2.5",mobile,555193368517019,212.141.77.116,36,159,91,191,109,127,138,87,1,,1,1,false
2429,Vitor Gabriel,Azevedo,vitorgabriel.azevedo@globo.com,28517693400,,,,Cerro Claro (São Pedro do Sul),RS  - Distrito,97403000,2002-03-01,Starzplay,false,false,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; ko-KR) AppleWebKit/535.31.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6535.31.6",mobile,552191491364633,215.48.74.80,67,144,122,62,191,172,108,151,1,1,1,1,false
7447,Vitor Gabriel,Caldeira,vitorgabriel.caldeira@rezende.br,,,,,,,,1994-11-08,Globoplay + canais ao vivo e Premiere,false,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/58.0.869.0 Mobile/43G918 Safari/534.2",mobile,554197747658940,99.144.133.46,141,46,36,73,90,181,92,133,1,,1,1,false
1687,Vitor Gabriel,Campos,vitorgabriel.campos@bol.com,,,Rua Ana Cândida Oliveira,Vila Jardim São Judas Tadeu,Goiânia,GO,74685040,2009-07-31,Globoplay e discovery +,false,true,Opera/9.90.(Windows CE; fi-FI) Presto/2.9.180 Version/12.00,desktop,,181.124.137.2,102,52,50,50,149,39,163,122,1,,,1,false
3987,Vitor Gabriel,Cardoso,vitorgabriel.cardoso@globo.com,69743218564,5551997732382,Rua Inconfidência,Camboatã,Paragominas,PA,68627614,1988-02-08,Giga Gloob,false,false,Opera/9.79.(Windows NT 6.0; kn-IN) Presto/2.9.175 Version/10.00,desktop,,152.88.202.188,109,83,98,125,44,161,165,124,1,1,,1,false
6813,Vitor Gabriel,Cardoso,vitorgabriel.cardoso@yahoo.com,,,Rua João do Dico,Jardim Santo Antônio,Embu das Artes,SP,6835521,1987-10-23,Globo Mais,false,false,"Mozilla/5.0 (Linux; Android 1.5) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/63.0.880.0 Safari/533.1",mobile,558198984766640,182.184.24.34,125,35,143,125,39,101,185,82,1,,1,1,false
6995,Vitor Gabriel,Castro,vitorgabriel.castro@globo.com,,,Rua Dorival Caymmi,Tupiry,Praia Grande,SP,11724420,2010-05-08,Giga Gloob,false,false,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_2 rv:2.0; kn-IN) AppleWebKit/534.19.2 (KHTML, like Gecko) Version/5.0.2 Safari/534.19.2",mobile,558496190543187,47.239.95.45,148,103,117,124,62,40,100,147,1,,1,1,false
4829,Vitor Gabriel,Castro,vitorgabriel.castro@hotmail.com,,5571936372181,QS 27 Conjunto 4,Riacho Fundo II,Brasília,DF,71884810,1984-09-24,Starzplay,false,false,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/3.1),desktop,,136.207.124.22,74,77,38,194,56,199,85,134,1,,,1,false
4703,Vitor Gabriel,Correia,vitorgabriel.correia@globo.com,71304629570,5511981837061,,,,,,1960-02-21,Globoplay + canais ao vivo e Disney +,false,false,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/533.43.4 (KHTML, like Gecko) Version/4.0.3 Safari/533.43.4",desktop,,82.207.54.100,192,102,136,82,63,182,79,60,1,1,,1,false
6660,Vitor Gabriel,Cunha,vitorgabriel.cunha@globo.com,45368271026,,Alameda das Mangueiras,Condomínio Residencial Mirante do Vale,Jacareí,SP,12302325,1960-03-01,Globoplay e Starzplay,false,false,"Mozilla/5.0 (Linux; Android 3.0) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/51.0.858.0 Safari/532.0",mobile,557193831820154,203.9.91.209,124,109,185,119,133,145,52,170,1,1,1,1,false
5475,Vitor Gabriel,da Cunha,vitorgabriel.dacunha@bol.com,85702614380,,Rua Holanda Lima,Gutierrez,Belo Horizonte,MG,30441031,1986-11-11,Globoplay e Starzplay,false,false,Mozilla/5.0 (Android 2.3.1; Mobile; rv:16.0) Gecko/16.0 Firefox/16.0,mobile,558495466444815,163.187.118.14,187,95,86,140,35,101,60,180,1,1,1,1,false
1008,Vitor Gabriel,da Luz,vitorgabriel.daluz@bol.com,30984651233,5581932148370,,,,,,1971-10-18,Globoplay e Starzplay,false,false,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/29.0.848.0 Safari/535.1",mobile,558193214837030,58.183.70.214,197,82,175,135,186,97,96,143,1,1,1,1,false
6963,Vitor Gabriel,da Paz,vitorgabriel.dapaz@yahoo.com,,5571910829359,,,,,,2001-12-29,Globoplay + canais ao vivo e Telecine,false,false,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/8924-08-13 18:09:19 Firefox/3.6.11,mobile,557191082935952,193.63.34.134,73,45,170,52,140,84,74,41,1,,1,1,false
8283,Vitor Gabriel,da Rosa,vitorgabriel.darosa@gmail.com,,,Rua Wenceslau Zamuner,Esperança,Londrina,PR,86046600,2001-04-05,Globoplay e Starzplay,false,false,Opera/8.63.(X11; Linux x86_64; niu-NZ) Presto/2.9.175 Version/11.00,mobile,555196579741914,78.215.81.89,178,143,177,39,50,135,55,59,1,,1,1,false
3681,Vitor Gabriel,da Rosa,vitorgabriel.darosa@yahoo.com,47350962800,,Rua Raimundo Falcão Bezerra,Alto do Sumaré,Mossoró,RN,59632175,1980-07-13,Globoplay e Disney +,false,true,Opera/9.78.(X11; Linux i686; ku-TR) Presto/2.9.169 Version/11.00,mobile,557198095263801,162.39.126.77,182,181,168,188,198,173,84,93,1,1,1,1,false
4063,Vitor Gabriel,Duarte,vitorgabriel.duarte@bol.com,3789516295,,Alameda Lago,Jardim dos Ipês,Embu das Artes,SP,6845240,2005-03-11,Globo Mais,false,false,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/4474-04-12 17:32:23 Firefox/3.6.7,mobile,556194257295195,195.165.72.251,44,45,166,153,179,148,35,138,1,1,1,1,false
7633,Vitor Gabriel,Fernandes,vitorgabriel.fernandes@globo.com,60958721386,5511918742578,Rua Itapiúna,Potengi,Natal,RN,59108110,1966-01-25,,false,false,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/28.0.884.0 Safari/535.1",mobile,551191874257843,201.146.211.204,109,30,163,36,135,115,144,119,1,1,1,1,false
8742,Vitor Gabriel,Fernandes,vitorgabriel.fernandes@gmail.com,31742895050,,Travessa Milton Gonçalves de Paula,Várzea da Cruz,Sousa,PB,58806628,1977-09-21,Disney +,false,false,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_6) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/54.0.892.0 Safari/534.0",mobile,554196320867233,81.233.9.5,183,61,93,157,77,103,141,149,1,1,1,1,false
4725,Vitor Gabriel,Fernandes,vitorgabriel.fernandes@outlook.com,7568394166,,Rua Sirlei da Silva,Jardim das Hortências,Caxias do Sul,RS,95058350,1991-07-22,,false,false,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_5) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/25.0.843.0 Safari/534.1",mobile,552199602706626,205.8.217.167,170,195,99,138,142,86,155,84,1,1,1,1,false
5842,Vitor Gabriel,Ferreira,vitorgabriel.ferreira@yahoo.com,41389570657,5551951906694,,,,,,1978-05-30,Globoplay + canais ao vivo e Telecine,false,false,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_7) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/46.0.832.0 Safari/535.2",mobile,555195190669470,40.183.181.15,88,65,46,140,118,34,132,85,1,1,1,1,false
9010,Vitor Gabriel,Gomes,vitorgabriel.gomes@yahoo.com,14532976855,5571974586738,,,,,,1992-08-01,Deezer Premium,false,false,Opera/9.44.(Windows NT 6.0; sc-IT) Presto/2.9.185 Version/10.00,desktop,,168.120.154.58,33,197,96,140,178,190,160,85,1,1,,1,false
1092,Vitor Gabriel,Gonçalves,vitorgabriel.gonalves@bol.com,35870641993,5561919555673,Rua Murici,Boiçucanga,São Sebastião,SP,11618315,1968-10-04,Globoplay e Telecine,false,false,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/55.0.880.0 Safari/534.0",mobile,556191955567354,33.90.200.220,119,70,131,132,36,178,47,32,1,1,1,1,false
6441,Vitor Gabriel,Martins,vitorgabriel.martins@yahoo.com,71594802360,,,,,,,1963-08-08,Premiere,false,false,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/18.9g3275.0 Mobile/94L151 Safari/535.2",mobile,556192903514159,205.13.0.162,41,198,103,64,101,33,150,75,1,1,1,1,false
8753,Vitor Gabriel,Mendes,vitorgabriel.mendes@gmail.com,37691048203,5571995024465,,,,,,1968-04-09,Giga Gloob,false,false,"Mozilla/5.0 (Windows 98) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/26.0.811.0 Safari/535.2",desktop,,158.141.178.37,121,104,46,164,71,50,178,157,1,1,,1,false
